Date,Currency,Mean,Buy,Sell
10/22/2020,RWF,8.9948,8.969626355,9.019934814
10/22/2020,BIF,17.7884,17.62904097,17.94782948
10/23/2020,US DOLLAR,108.7735,108.6735294,108.8735294
10/23/2020,STG POUND,142.3009,142.1552941,142.4464706
10/23/2020,EURO,128.555,128.42,128.69
10/23/2020,USHS,34.2823,34.20482481,34.35979323
10/23/2020,TSHS,21.3196,21.25401842,21.38515251
10/23/2020,RWF,8.9934,8.968938596,9.017835395
10/23/2020,BIF,17.7864,17.62917038,17.94365206
10/26/2020,US DOLLAR,108.7882,108.6882353,108.8882353
10/26/2020,STG POUND,142.1418,141.9929412,142.2905882
10/26/2020,EURO,128.8765,128.7388235,129.0141176
10/26/2020,USHS,34.2869,34.20938901,34.36434486
10/26/2020,TSHS,21.3259,21.26033169,21.39145965
10/26/2020,RWF,8.9936,8.970620172,9.016615251
10/26/2020,BIF,17.784,17.62678948,17.94122422
10/27/2020,US DOLLAR,108.8265,108.7264706,108.9264706
10/27/2020,STG POUND,141.7647,141.6129412,141.9164706
10/27/2020,EURO,128.6812,128.5470588,128.8152941
10/27/2020,USHS,34.2381,34.16065884,34.31547055
10/27/2020,TSHS,21.3092,21.2436884,21.37473963
10/27/2020,RWF,8.9913,8.969243148,9.013444423
10/27/2020,BIF,17.7778,17.62060213,17.93491492
10/28/2020,US DOLLAR,108.8353,108.7352941,108.9352941
10/28/2020,STG POUND,141.91,141.7652941,142.0547059
10/28/2020,EURO,128.7135,128.5758824,128.8511765
10/28/2020,USHS,34.272,34.19461094,34.34947255
10/28/2020,TSHS,21.3075,21.24196771,21.37300514
10/28/2020,RWF,8.9914,8.97001296,9.012713011
10/28/2020,BIF,17.7793,17.62514175,17.93345956
10/29/2020,US DOLLAR,108.8265,108.7264706,108.9264706
10/29/2020,STG POUND,141.0576,140.9076471,141.2076471
10/29/2020,EURO,127.7076,127.5764706,127.8388235
10/29/2020,USHS,34.3851,34.30754692,34.46262883
10/29/2020,TSHS,21.3092,21.2436884,21.37473963
10/29/2020,RWF,8.9929,8.972327798,9.013444423
10/29/2020,BIF,17.7807,17.62656946,17.93491492
10/30/2020,US DOLLAR,108.8188,108.7188235,108.9188235
10/30/2020,STG POUND,141.1638,141.0170588,141.3105882
10/30/2020,EURO,127.2671,127.1335294,127.4005882
10/30/2020,USHS,34.3691,34.29159331,34.44665678
10/30/2020,TSHS,21.3107,21.2451799,21.37624309
10/30/2020,RWF,8.9942,8.974353269,9.014078411
10/30/2020,BIF,17.782,17.627807,17.93617643
11/2/2020,US DOLLAR,108.8324,108.7323529,108.9323529
11/2/2020,STG POUND,141.0112,140.8641176,141.1582353
11/2/2020,EURO,127.1679,127.0347059,127.3011765
11/2/2020,USHS,34.3649,34.28733429,34.44237063
11/2/2020,TSHS,21.2989,21.23336123,21.36438638
11/2/2020,RWF,8.9939,8.974918595,9.012956802
11/2/2020,BIF,17.7798,17.62561763,17.93394466
11/3/2020,US DOLLAR,108.8382,108.7382353,108.9382353
11/3/2020,STG POUND,140.7709,140.6217647,140.92
11/3/2020,EURO,126.8906,126.7611765,127.02
11/3/2020,USHS,34.363,34.28548287,34.44050742
11/3/2020,TSHS,21.3069,21.24139421,21.37242704
11/3/2020,RWF,8.9944,8.976297416,9.012469233
11/3/2020,BIF,17.7834,17.63384541,17.93297449
11/4/2020,US DOLLAR,108.8647,108.7647059,108.9647059
11/4/2020,STG POUND,141.3897,141.2423529,141.5370588
11/4/2020,EURO,127.4079,127.2758824,127.54
11/4/2020,USHS,34.3087,34.23126754,34.38615468
11/4/2020,TSHS,21.3017,21.23623407,21.36722553
11/4/2020,RWF,8.9935,8.97682412,9.010275825
11/4/2020,BIF,17.7805,17.63231483,17.92861006
11/5/2020,US DOLLAR,108.8682,108.7682353,108.9682353
11/5/2020,STG POUND,141.5612,141.4117647,141.7105882
11/5/2020,EURO,127.3756,127.2441176,127.5070588
11/5/2020,USHS,34.3995,34.32192868,34.47697749
11/5/2020,TSHS,21.301,21.23554625,21.36653218
11/5/2020,RWF,8.9941,8.978212755,9.009983451
11/5/2020,BIF,17.7809,17.63376267,17.9280283
11/6/2020,US DOLLAR,108.9059,108.8058824,109.0058824
11/6/2020,STG POUND,142.4056,142.2576471,142.5535294
11/6/2020,EURO,128.8515,128.7141176,128.9888235
11/6/2020,USHS,34.3417,34.26420593,34.41909499
11/6/2020,TSHS,21.3029,21.237386,21.36833
11/6/2020,RWF,8.9922,8.9776256,9.006865978
11/6/2020,BIF,17.7747,17.62767255,17.92182516
11/9/2020,US DOLLAR,108.9182,108.8182353,109.0182353
11/9/2020,STG POUND,142.8565,142.7076471,143.0052941
11/9/2020,EURO,129.2891,129.1547059,129.4235294
11/9/2020,USHS,34.1082,34.03100399,34.18544686
11/9/2020,TSHS,21.2913,21.2258068,21.35671465
11/9/2020,RWF,9.0121,8.961344837,9.062819272
11/9/2020,BIF,17.7775,17.59485461,17.9601332
11/10/2020,US DOLLAR,108.9347,108.8347059,109.0347059
11/10/2020,STG POUND,143.37,143.2217647,143.5182353
11/10/2020,EURO,129.2082,129.0764706,129.34
11/10/2020,USHS,33.9654,33.88829245,34.04244969
11/10/2020,TSHS,21.288,21.22260047,21.35348262
11/10/2020,RWF,8.9927,8.981002811,9.004480621
11/10/2020,BIF,17.7732,17.62924919,17.91707879
11/11/2020,US DOLLAR,108.9665,108.8664706,109.0664706
11/11/2020,STG POUND,144.4568,144.3041176,144.6094118
11/11/2020,EURO,128.6318,128.4964706,128.7670588
11/11/2020,USHS,33.9555,33.87842276,34.0325169
11/11/2020,TSHS,21.2635,21.21641956,21.31050991
11/11/2020,RWF,8.9911,8.980440962,9.001853323
11/11/2020,BIF,17.7694,17.62686543,17.911851
11/12/2020,US DOLLAR,109.0341,108.9341176,109.1341176
11/12/2020,STG POUND,144.6374,144.4858824,144.7888235
11/12/2020,EURO,128.3203,128.1847059,128.4558824
11/12/2020,USHS,33.9619,33.88491225,34.03892261
11/12/2020,TSHS,21.2686,21.20326851,21.33399572
11/12/2020,RWF,8.9867,8.977101031,8.996263257
11/12/2020,BIF,17.7595,17.61823013,17.90072791
11/13/2020,US DOLLAR,109.1118,109.0117647,109.2117647
11/13/2020,STG POUND,143.5912,143.4441176,143.7382353
11/13/2020,EURO,128.7462,128.6147059,128.8776471
11/13/2020,USHS,33.8644,33.78756867,33.94129074
11/13/2020,TSHS,21.2535,21.18819347,21.31879991
11/13/2020,RWF,9.0504,8.973401379,9.127455213
11/13/2020,BIF,17.7468,17.60570398,17.88797755
11/16/2020,US DOLLAR,109.2015,109.1017647,109.3011765
11/16/2020,STG POUND,143.7244,143.5770588,143.8717647
11/16/2020,EURO,129.0406,128.9076471,129.1735294
11/16/2020,USHS,33.8824,33.80567455,33.95912073
11/16/2020,TSHS,21.236,21.17086087,21.30121365
11/16/2020,RWF,9.0444,8.968924504,9.119925811
11/16/2020,BIF,17.7344,17.59551052,17.87322144
11/17/2020,US DOLLAR,109.2335,109.1335294,109.3335294
11/17/2020,STG POUND,144.1744,144.0258824,144.3229412
11/17/2020,EURO,129.3626,129.2329412,129.4923529
11/17/2020,USHS,33.8267,33.74993947,33.90342107
11/17/2020,TSHS,21.2298,21.16459619,21.29501366
11/17/2020,RWF,9.0429,8.968566233,9.117271341
11/17/2020,BIF,17.7292,17.59030382,17.86801921
11/18/2020,US DOLLAR,109.26,109.16,109.36
11/18/2020,STG POUND,144.6788,144.5288235,144.8288235
11/18/2020,EURO,129.7041,129.5676471,129.8405882
11/18/2020,USHS,33.8414,33.7417703,33.94100403
11/18/2020,TSHS,21.2247,21.1594733,21.28984976
11/18/2020,RWF,9.0417,8.968434528,9.115060462
11/18/2020,BIF,17.7266,17.58961229,17.86368633
11/19/2020,US DOLLAR,109.3188,109.2188235,109.4188235
11/19/2020,STG POUND,145.0541,144.9023529,145.2058824
11/19/2020,EURO,129.7703,129.6376471,129.9029412
11/19/2020,USHS,33.9375,33.86071866,34.01428325
11/19/2020,TSHS,21.2132,21.14809797,21.27838339
11/19/2020,RWF,9.0384,8.966656452,9.110151234
11/19/2020,BIF,17.7185,17.58289788,17.85406523
11/20/2020,US DOLLAR,109.3924,109.2923529,109.4923529
11/20/2020,STG POUND,144.8474,144.6982353,144.9964706
11/20/2020,EURO,129.4524,129.3205882,129.5841176
11/20/2020,USHS,33.869,33.79231426,33.94565036
11/20/2020,TSHS,21.199,21.133896,21.26406777
11/20/2020,RWF,9.0332,8.962388456,9.104022132
11/20/2020,BIF,17.7077,17.57337338,17.84205342
11/23/2020,US DOLLAR,109.4547,109.3547059,109.5547059
11/23/2020,STG POUND,145.355,145.2041176,145.5058824
11/23/2020,EURO,129.8718,129.7370588,130.0064706
11/23/2020,USHS,33.8497,33.7730814,33.9262949
11/23/2020,TSHS,21.1869,21.12186767,21.25194322
11/23/2020,RWF,9.0289,8.958957921,9.098831111
11/23/2020,BIF,17.6976,17.56337151,17.83188007
11/24/2020,US DOLLAR,109.54,109.44,109.64
11/24/2020,STG POUND,146.5826,146.4311765,146.7341176
11/24/2020,EURO,130.3415,130.2070588,130.4758824
11/24/2020,USHS,33.8071,33.70749726,33.9066155
11/24/2020,TSHS,21.1704,21.10543597,21.23538012
11/24/2020,RWF,9.0226,8.953557096,9.091739766
11/24/2020,BIF,17.6858,17.55363006,17.81798246
11/25/2020,US DOLLAR,109.7194,109.6194118,109.8194118
11/25/2020,STG POUND,146.2806,146.13,146.4311765
11/25/2020,EURO,130.2206,130.0888235,130.3523529
11/25/2020,USHS,33.768,33.69167564,33.84437063
11/25/2020,TSHS,21.1358,21.07095606,21.20062462
11/25/2020,RWF,9.0091,8.941242575,9.076859509
11/25/2020,BIF,17.6574,17.52604543,17.78882014
11/26/2020,US DOLLAR,109.86,109.76,109.96
11/26/2020,STG POUND,146.5291,146.3782353,146.68
11/26/2020,EURO,130.6476,130.5129412,130.7823529
11/26/2020,USHS,33.7157,33.63950527,33.79190962
11/26/2020,TSHS,21.1087,21.04401601,21.17346939
11/26/2020,RWF,8.9988,8.932402692,9.065233236
11/26/2020,BIF,17.6359,17.50572936,17.76603499
11/27/2020,US DOLLAR,109.9847,109.8847059,110.0847059
11/27/2020,STG POUND,146.7744,146.6270588,146.9217647
11/27/2020,EURO,130.9053,130.7682353,131.0423529
11/27/2020,USHS,33.5956,33.51964263,33.67165585
11/27/2020,TSHS,21.0848,21.02017698,21.14944005
11/27/2020,RWF,8.9895,8.924127944,9.05494529
11/27/2020,BIF,17.617,17.4880787,17.74587268
11/30/2020,US DOLLAR,110.0535,109.9535294,110.1535294
11/30/2020,STG POUND,146.7241,146.5741176,146.8741176
11/30/2020,EURO,131.1794,131.0423529,131.3164706
11/30/2020,USHS,33.6201,33.54409087,33.69605341
11/30/2020,TSHS,21.0716,21.00704364,21.13620192
11/30/2020,RWF,8.985,8.920667411,9.049277502
11/30/2020,BIF,17.606,17.47715221,17.73476495
12/1/2020,US DOLLAR,110.0712,109.9711765,110.1711765
12/1/2020,STG POUND,146.8618,146.7111765,147.0123529
12/1/2020,EURO,131.6553,131.5188235,131.7917647
12/1/2020,USHS,33.6147,33.53871782,33.69064621
12/1/2020,TSHS,21.0682,21.00367877,21.1328102
12/1/2020,RWF,8.9847,8.921634782,9.047825366
12/1/2020,BIF,17.6051,17.47834653,17.73191906
12/2/2020,US DOLLAR,110.0959,109.9958824,110.1958824
12/2/2020,STG POUND,146.9094,146.7564706,147.0623529
12/2/2020,EURO,131.6082,131.4752941,131.7411765
12/2/2020,USHS,33.6071,33.53119845,33.68307905
12/2/2020,TSHS,21.0635,20.99896975,21.12806362
12/2/2020,RWF,8.9834,8.921104664,9.045793158
12/2/2020,BIF,17.6012,17.47442789,17.72793634
12/3/2020,US DOLLAR,110.6694,110.5694118,110.7694118
12/3/2020,STG POUND,147.8018,147.6511765,147.9523529
12/3/2020,EURO,133.2379,133.1,133.3758824
12/3/2020,USHS,33.3697,33.29439004,33.44505448
12/3/2020,TSHS,20.9453,20.88121588,21.00942714
12/3/2020,RWF,8.938,8.877116745,8.998872148
12/3/2020,BIF,17.5113,17.38656881,17.63598059
12/4/2020,US DOLLAR,111.0618,110.9617647,111.1617647
12/4/2020,STG POUND,148.7424,148.5888235,148.8958824
12/4/2020,EURO,134.4438,134.3105882,134.5770588
12/4/2020,USHS,33.1978,33.12289985,33.27272245
12/4/2020,TSHS,20.8758,20.80751422,20.9441514
12/4/2020,RWF,8.9073,8.84761053,8.967052774
12/4/2020,BIF,17.4513,17.32898002,17.57362101
12/7/2020,US DOLLAR,111.1318,111.0317647,111.2317647
12/7/2020,STG POUND,149.7868,149.63,149.9435294
12/7/2020,EURO,135.08,134.94,135.22
12/7/2020,USHS,33.0905,32.98653051,33.19455482
12/7/2020,TSHS,20.8672,20.80340994,20.93094716
12/7/2020,RWF,8.9025,8.843506193,8.961399494
12/7/2020,BIF,17.4403,17.31807461,17.56254172
12/8/2020,US DOLLAR,111.3971,111.2970588,111.4970588
12/8/2020,STG POUND,148.1979,148.0447059,148.3511765
12/8/2020,EURO,135.2818,135.1435294,135.42
12/8/2020,USHS,33.0351,32.9605107,33.10959013
12/8/2020,TSHS,20.8175,20.75391068,20.88105494
12/8/2020,RWF,8.8823,8.824555646,8.940038582
12/8/2020,BIF,17.3988,17.27686829,17.52067863
12/9/2020,US DOLLAR,111.41,111.31,111.51
12/9/2020,STG POUND,148.8782,148.7252941,149.0311765
12/9/2020,EURO,135.0271,134.8894118,135.1647059
12/9/2020,USHS,33.0312,32.9566855,33.10574072
12/9/2020,TSHS,20.8151,20.75150211,20.87862726
12/9/2020,RWF,8.8822,8.825351986,8.938999191
12/9/2020,BIF,17.3989,17.27925747,17.51864163
12/10/2020,US DOLLAR,111.4388,111.3388235,111.5388235
12/10/2020,STG POUND,149.9371,149.7852941,150.0888235
12/10/2020,EURO,135.0344,134.9017647,135.1670588
12/10/2020,USHS,33.0227,32.94816893,33.09717027
12/10/2020,TSHS,20.8097,20.74613957,20.87322217
12/10/2020,RWF,8.8807,8.824801704,8.936685053
12/10/2020,BIF,17.3969,17.27963358,17.51410638
12/11/2020,US DOLLAR,111.4812,111.3811765,111.5811765
12/11/2020,STG POUND,148.2362,148.0911765,148.3811765
12/11/2020,EURO,134.9232,134.7888235,135.0576471
12/11/2020,USHS,32.9797,32.86979145,33.08961278
12/11/2020,TSHS,20.8018,20.73826494,20.86528508
12/11/2020,RWF,8.8781,8.822814306,8.933286858
12/11/2020,BIF,17.3903,17.27307473,17.50744661
12/14/2020,US DOLLAR,111.5276,111.4276471,111.6276471
12/14/2020,STG POUND,147.2235,147.0735294,147.3735294
12/14/2020,EURO,134.8818,134.7405882,135.0229412
12/14/2020,USHS,32.9605,32.88611824,33.03488943
12/14/2020,TSHS,20.7931,20.7296316,20.85658327
12/14/2020,RWF,8.8749,8.820323871,8.929561256
12/14/2020,BIF,17.383,17.26588395,17.50014517
12/15/2020,US DOLLAR,111.5635,111.4635294,111.6635294
12/15/2020,STG POUND,149.7853,149.6323529,149.9382353
12/15/2020,EURO,135.5515,135.4111765,135.6917647
12/15/2020,USHS,32.8692,32.79495122,32.94351093
12/15/2020,TSHS,20.7864,20.72297027,20.84986912
12/15/2020,RWF,8.8729,8.819038814,8.92668665
12/15/2020,BIF,17.38,17.26544029,17.49451153
12/16/2020,US DOLLAR,111.5871,111.4870588,111.6870588
12/16/2020,STG POUND,149.1391,148.99,149.2882353
12/16/2020,EURO,135.5097,135.3717647,135.6476471
12/16/2020,USHS,32.8261,32.72697874,32.92516673
12/16/2020,TSHS,20.782,20.7186045,20.84546874
12/16/2020,RWF,8.8722,8.819544631,8.924802668
12/16/2020,BIF,17.3776,17.26430994,17.4908193
12/17/2020,US DOLLAR,111.5912,111.4911765,111.6911765
12/17/2020,STG POUND,150.7518,150.5982353,150.9052941
12/17/2020,EURO,135.945,135.8070588,136.0829412
12/17/2020,USHS,32.7356,32.66148782,32.80977128
12/17/2020,TSHS,20.7813,20.71784068,20.84469887
12/17/2020,RWF,8.8727,8.820947465,8.924473052
12/17/2020,BIF,17.3777,17.26528506,17.49017332
12/18/2020,US DOLLAR,111.5718,111.4717647,111.6717647
12/18/2020,STG POUND,151.7106,151.5576471,151.8635294
12/18/2020,EURO,136.3021,136.1652941,136.4388235
12/18/2020,USHS,32.5979,32.52388829,32.67195069
12/18/2020,TSHS,20.7849,20.72144204,20.84832878
12/18/2020,RWF,8.8753,8.824659506,8.926027166
12/18/2020,BIF,17.382,17.27079361,17.49321907
12/21/2020,US DOLLAR,111.4453,111.3452941,111.5452941
12/21/2020,STG POUND,150.7206,150.5705882,150.8705882
12/21/2020,EURO,136.4656,136.3270588,136.6041176
12/21/2020,USHS,32.8413,32.76695829,32.91562548
12/21/2020,TSHS,20.8085,20.74493611,20.87200917
12/21/2020,RWF,8.8863,8.836500076,8.936165717
12/21/2020,BIF,17.4017,17.29037532,17.51308859
12/22/2020,US DOLLAR,111.0382,110.9382353,111.1382353
12/22/2020,STG POUND,147.4941,147.3411765,147.6470588
12/22/2020,EURO,135.0256,134.8888235,135.1623529
12/22/2020,USHS,32.8536,32.77899807,32.92823246
12/22/2020,TSHS,20.8848,20.82091725,20.94859355
12/22/2020,RWF,8.9197,8.870416175,8.968954638
12/22/2020,BIF,17.4655,17.35370365,17.57734829
12/23/2020,US DOLLAR,109.4441,109.3441176,109.5441176
12/23/2020,STG POUND,146.9141,146.7635294,147.0647059
12/23/2020,EURO,133.7318,133.5929412,133.8705882
12/23/2020,USHS,33.3961,33.31990871,33.47230815
12/23/2020,TSHS,21.189,21.12390925,21.25400113
12/23/2020,RWF,9.0496,8.999501034,9.099712188
12/23/2020,BIF,17.7228,17.61189958,17.8336068
12/24/2020,US DOLLAR,108.7882,108.6882353,108.8882353
12/24/2020,STG POUND,146.1062,145.9558824,146.2564706
12/24/2020,EURO,132.6497,132.5117647,132.7876471
12/24/2020,USHS,33.5699,33.49305818,33.64669589
12/24/2020,TSHS,21.3167,21.25114797,21.38225902
12/24/2020,RWF,9.1061,9.057534979,9.154624669
12/24/2020,BIF,17.8296,17.7179839,17.94122422
12/28/2020,US DOLLAR,108.7676,108.6676471,108.8676471
12/28/2020,STG POUND,147.625,147.4741176,147.7758824
12/28/2020,EURO,132.6776,132.5405882,132.8147059
12/28/2020,USHS,33.5294,33.41736593,33.6413836
12/28/2020,TSHS,21.3207,21.25516682,21.38631012
12/28/2020,RWF,9.1086,9.060928813,9.156359109
12/28/2020,BIF,17.8349,17.72519249,17.94462338
12/29/2020,US DOLLAR,108.7694,108.6694118,108.8694118
12/29/2020,STG POUND,146.8238,146.6758824,146.9717647
12/29/2020,EURO,132.7632,132.6282353,132.8982353
12/29/2020,USHS,33.5007,33.39983142,33.60154381
12/29/2020,TSHS,21.3204,21.25482229,21.38596282
12/29/2020,RWF,9.1085,9.060781941,9.156210417
12/29/2020,BIF,17.8346,17.72490518,17.94433197
12/30/2020,US DOLLAR,109.0353,108.9352941,109.1352941
12/30/2020,STG POUND,147.2126,147.0629412,147.3623529
12/30/2020,EURO,133.5229,133.3882353,133.6576471
12/30/2020,USHS,33.4296,33.35309653,33.50612884
12/30/2020,TSHS,21.2684,21.20303994,21.33376532
12/30/2020,RWF,9.0874,9.040943244,9.13386252
12/30/2020,BIF,17.7911,17.68172263,17.90053459
12/31/2020,US DOLLAR,109.1718,109.0717647,109.2717647
12/31/2020,STG POUND,148.357,148.2054447,148.5084965
12/31/2020,EURO,133.895,133.7594118,134.0305882
12/31/2020,USHS,33.3812,33.29094217,33.47144891
12/31/2020,TSHS,21.2418,21.17655925,21.30707252
12/31/2020,RWF,9.0771,9.031692704,9.122434231
12/31/2020,BIF,17.7689,17.65963975,17.87813744
1/4/2021,US DOLLAR,109.2165,109.1164706,109.3164706
1/4/2021,STG POUND,149.0659,148.9158824,149.2158824
1/4/2021,EURO,134.1779,134.0429412,134.3129412
1/4/2021,USHS,33.4657,33.38929605,33.54214062
1/4/2021,TSHS,21.2331,21.16789892,21.29834284
1/4/2021,RWF,9.0738,9.028950484,9.118696698
1/4/2021,BIF,17.7644,17.65799783,17.87081262
1/5/2021,US DOLLAR,109.2853,109.1852941,109.3852941
1/5/2021,STG POUND,149.15,149.0005882,149.2994118
1/5/2021,EURO,134.3674,134.2270588,134.5076471
1/5/2021,USHS,33.6734,33.59683794,33.74996633
1/5/2021,TSHS,21.2197,21.15458041,21.28491771
1/5/2021,RWF,9.0681,9.023269608,9.112948846
1/5/2021,BIF,17.7552,17.65091017,17.85954799
1/6/2021,US DOLLAR,109.3794,109.2794118,109.4794118
1/6/2021,STG POUND,148.6091,148.4576471,148.7605882
1/6/2021,EURO,134.2697,134.1311765,134.4082353
1/6/2021,USHS,33.7816,33.70496736,33.85816175
1/6/2021,TSHS,21.1969,21.12726003,21.26658592
1/6/2021,RWF,9.0606,9.016160976,9.105100256
1/6/2021,BIF,17.74,17.63573597,17.84416633
1/7/2021,US DOLLAR,109.4718,109.3717647,109.5717647
1/7/2021,STG POUND,149.0074,148.8535294,149.1611765
1/7/2021,EURO,134.8753,134.7358824,135.0147059
1/7/2021,USHS,33.7987,33.7221912,33.87528774
1/7/2021,TSHS,21.1836,21.11857928,21.24862853
1/7/2021,RWF,9.0544,9.011372616,9.097411957
1/7/2021,BIF,17.727,17.62497853,17.82909881
1/8/2021,US DOLLAR,109.55,109.45,109.65
1/8/2021,STG POUND,148.8885,148.7317647,149.0452941
1/8/2021,EURO,134.52,134.3805882,134.6594118
1/8/2021,USHS,33.7746,33.69813041,33.85107355
1/8/2021,TSHS,21.1685,21.10351117,21.23343993
1/8/2021,RWF,9.0472,9.003456452,9.090909091
1/8/2021,BIF,17.7144,17.6124031,17.8163545
1/11/2021,US DOLLAR,109.55,109.45,109.65
1/11/2021,STG POUND,148.7938,148.6382353,148.9494118
1/11/2021,EURO,134.2803,134.1423529,134.4182353
1/11/2021,USHS,33.729,33.65253078,33.80539059
1/11/2021,TSHS,21.1685,21.10351117,21.23343993
1/11/2021,RWF,9.0482,9.005535796,9.090909091
1/11/2021,BIF,17.7163,17.61632467,17.8163545
1/12/2021,US DOLLAR,109.5471,109.4470588,109.6470588
1/12/2021,STG POUND,148.1059,147.9476471,148.2641176
1/12/2021,EURO,133.6335,133.4988235,133.7682353
1/12/2021,USHS,33.7573,33.68079399,33.83370956
1/12/2021,TSHS,21.169,21.10407725,21.23401053
1/12/2021,RWF,9.0498,9.008367489,9.091153391
1/12/2021,BIF,17.7168,17.61679721,17.81683328
1/13/2021,US DOLLAR,109.6682,109.5682353,109.7682353
1/13/2021,STG POUND,149.1085,148.9547059,149.2623529
1/13/2021,EURO,133.2926,133.1564706,133.4288235
1/13/2021,USHS,33.875,33.79848451,33.95144578
1/13/2021,TSHS,21.1457,21.08077982,21.21052688
1/13/2021,RWF,9.0399,8.998605082,9.081099073
1/13/2021,BIF,17.6997,17.60217785,17.79712884
1/14/2021,US DOLLAR,109.9706,109.8705882,110.0705882
1/14/2021,STG POUND,150.3503,150.1947059,150.5058824
1/14/2021,EURO,133.7632,133.6241176,133.9023529
1/14/2021,USHS,33.6454,33.56936725,33.72149052
1/14/2021,TSHS,21.0875,21.02287302,21.15215762
1/14/2021,RWF,9.0161,8.97612174,9.056108791
1/14/2021,BIF,17.652,17.55591599,17.74815291
1/15/2021,US DOLLAR,110.1,110,110.2
1/15/2021,STG POUND,150.1832,150.0288235,150.3376471
1/15/2021,EURO,133.9868,133.8488235,134.1247059
1/15/2021,USHS,33.6513,33.5753176,33.72727273
1/15/2021,TSHS,21.0627,20.99818512,21.12727273
1/15/2021,RWF,9.006,8.966506352,9.045454545
1/15/2021,BIF,17.6323,17.53729583,17.72727273
1/18/2021,US DOLLAR,110.0729,109.9729412,110.1729412
1/18/2021,STG POUND,150.1094,149.9535294,150.2652941
1/18/2021,EURO,133.7332,133.5952941,133.8711765
1/18/2021,USHS,33.6596,33.58356381,33.73557132
1/18/2021,TSHS,21.0679,21.00334234,21.13247109
1/18/2021,RWF,9.0085,8.969352996,9.047680178
1/18/2021,BIF,17.6376,17.54350914,17.73163452
1/19/2021,US DOLLAR,110.1029,110.0029412,110.2029412
1/19/2021,STG POUND,149.2229,149.0741176,149.3717647
1/19/2021,EURO,132.93,132.7923529,133.0676471
1/19/2021,USHS,33.5142,33.438309,33.59001096
1/19/2021,TSHS,21.0622,20.9976247,21.12670784
1/19/2021,RWF,9.0068,8.968481144,9.045212695
1/19/2021,BIF,17.6328,17.53873335,17.72679875
1/20/2021,US DOLLAR,110.1829,110.0829412,110.2829412
1/20/2021,STG POUND,150.0262,149.8835294,150.1688235
1/20/2021,EURO,133.56,133.4211765,133.6988235
1/20/2021,USHS,33.5806,33.50472848,33.65644087
1/20/2021,TSHS,21.0469,20.98239288,21.11135454
1/20/2021,RWF,9.0012,8.963816067,9.038639315
1/20/2021,BIF,17.6218,17.52963767,17.71391624
1/21/2021,US DOLLAR,110.1853,110.0852941,110.2852941
1/21/2021,STG POUND,150.6147,150.4617647,150.7676471
1/21/2021,EURO,133.5585,133.4223529,133.6947059
1/21/2021,USHS,33.4982,33.42240713,33.57396671
1/21/2021,TSHS,21.0464,20.98194522,21.11090331
1/21/2021,RWF,9.0018,8.965193482,9.038446125
1/21/2021,BIF,17.6229,17.53225591,17.71353763
1/22/2021,US DOLLAR,109.8088,109.7088235,109.9088235
1/22/2021,STG POUND,150.6382,150.4888235,150.7876471
1/22/2021,EURO,133.3385,133.2023529,133.4747059
1/22/2021,USHS,33.5584,33.48229816,33.63448701
1/22/2021,TSHS,21.1186,21.05381466,21.18334629
1/22/2021,RWF,9.0338,8.998203859,9.069461945
1/22/2021,BIF,17.6847,17.59503867,17.7743224
1/25/2021,US DOLLAR,110.0235,109.9235294,110.1235294
1/25/2021,STG POUND,150.235,150.0847059,150.3852941
1/25/2021,EURO,133.7129,133.5758824,133.85
1/25/2021,USHS,33.4929,33.41701832,33.56879114
1/25/2021,TSHS,21.0774,21.01276641,21.14197035
1/25/2021,RWF,9.0173,8.982875915,9.051747204
1/25/2021,BIF,17.6509,17.56209604,17.73960507
1/26/2021,US DOLLAR,110.0941,109.9941176,110.1941176
1/26/2021,STG POUND,150.7088,150.5576471,150.86
1/26/2021,EURO,133.87,133.7364706,134.0035294
1/26/2021,USHS,33.4896,33.41376181,33.56543131
1/26/2021,TSHS,21.0639,20.99930604,21.12840259
1/26/2021,RWF,9.0111,8.976205093,9.045938285
1/26/2021,BIF,17.6402,17.55220733,17.72822076
1/27/2021,US DOLLAR,110.1,110,110.2
1/27/2021,STG POUND,150.6179,150.4647059,150.7711765
1/27/2021,EURO,133.6935,133.5547059,133.8323529
1/27/2021,USHS,33.4696,33.3938294,33.54545455
1/27/2021,TSHS,21.0627,20.99818512,21.12727273
1/27/2021,RWF,9.0115,8.977477314,9.045454545
1/27/2021,BIF,17.6412,17.55508167,17.72727273
1/28/2021,US DOLLAR,110.1482,110.0482353,110.2482353
1/28/2021,STG POUND,150.9574,150.8029412,151.1117647
1/28/2021,EURO,133.3059,133.1682353,133.4435294
1/28/2021,USHS,33.3642,33.28851469,33.43988198
1/28/2021,TSHS,21.0535,20.98899809,21.11801242
1/28/2021,RWF,9.0079,8.974284236,9.041489828
1/28/2021,BIF,17.6336,17.54776387,17.71950268
1/29/2021,US DOLLAR,110.1441,110.0441176,110.2441176
1/29/2021,STG POUND,150.5468,150.3935294,150.7
1/29/2021,EURO,133.16,133.0217647,133.2982353
1/29/2021,USHS,33.5016,33.4258197,33.5774422
1/29/2021,TSHS,21.0543,20.98978203,21.11880262
1/29/2021,RWF,9.0087,8.975544647,9.041828144
1/29/2021,BIF,17.6352,17.55023344,17.72016571
2/1/2021,US DOLLAR,110.15,110.05,110.25
